"PARTNUMBER","HOSTLOCID","ERDAT","KWMENG"
"6RD959801E","8022","201809","30.263333"
"6RD959801E","8022","201902","27.126667"
"6RD959801E","8022","202001","18.348261"
"6RD959801E","8022","202009","23.25"
"6RD959801E","8022","202101","41.25"
"6RD959801E","8022","202110","25.75"
"6RD959801E","8022","202205","24.75"
"6RD959801E","8023","201607","11.666667"
"6RD959801E","8023","201701","17.924715"
"6RD959801E","8023","201707","13.337305"
"6RD959801E","8023","201709","8.627131"
"6RD959801E","8023","201806","7.25"
"6RD959801E","8023","201812","8.629512"
"6RD959801E","8023","201908","8.13"
"6RD959801E","8023","201909","7.923333"
"6RD959801E","8023","201911","7.886667"
"6RD959801E","8023","202001","13.384829"
"6RD959801E","8023","202003","12.121369"
"6RD959801E","8023","202012","3.730494"
"6RD959801E","8023","202105","4.526775"
"6RD959801E","8023","202108","0.506994"
"6RD959801E","8023","202110","2.867456"
"6RD959801E","8023","202206","13.354839"
"6RD959801E","8025","201801","5.25"
"6RD959801E","8025","201804","5.6"
"6RD959801E","8025","201810","5.405335"
"6RD959801E","8025","201903","3.75"
"6RD959801E","8025","201904","4.25"
"6RD959801E","8031","201606","1.166667"
"6RD959801E","8031","201608","1.466667"
"6RD959801E","8031","201804","9.931917"
"6RD959801E","8031","201805","10.224486"
"6RD959801E","8031","201807","7.349783"
"6RD959801E","8031","202011","0"
"6RD959801E","8031","202106","0"
"6RD959801E","8031","202107","0"
"6RD959801E","5002","201906","0"
"6RD959801E","5002","201908","0"
"6RD959801E","5002","201911","9.1"
"6RD959801E","5002","201912","8.13"
"6RD959801E","5002","202002","5.636667"
"6RD959801E","5002","202007","5.87"
"6RD959801E","5002","202012","3.75"
"6RD959801E","5002","202108","3.5"
"6RD959801E","5002","202109","3.75"
"6RD959801E","5002","202207","23.398305"
"6RD959801E","5002","202208","23.190678"
"11D941078C","1000-2","202307","1.857143"
"3CC945208A","1000-1","202304","10.5"
"3CC945208A","1000-1","202407","7.533333"
"3CC945208A","3001","202406","3.916667"
"3CC945208A","6000","202405","5.666667"
"3CC945208A","8011","202312","3.571429"
"3CC945208A","8012","202307","2"
"3CC945208A","8012","202309","2.666667"
"3CC945208A","8012","202310","2.8"
"3CC945208A","8013","202403","1.333333"
"3CC945208A","8015","202307","1.066667"
"3CC945208A","8015","202401","2.777778"
"3CC945208A","8015","202403","2.777778"
"3CC945208A","8022","202309","1.777778"
"3CC945208A","8022","202310","3.090909"
"3CC945208A","8022","202401","3.090909"
"3CC945208A","8023","202407","10.309091"
"3CC945208A","8023","202408","10.309091"
"3CC945208A","5002","202311","0.047619"
"3CC945208A","5002","202401","0.047619"
"3CC945208A","5002","202407","0.047619"
"6RD959801E","1000-1","201611","0.333333"
"6RD959801E","1000-1","201709","0.012821"
"6RD959801E","1000-1","201803","0"
"6RD959801E","1000-1","201901",""
"6RD959801E","1000-1","201905",""
"6RD959801E","1000-1","202006",""
"6RD959801E","1000-1","202201","216.361597"
"6RD959801E","1000-1","202210","163.5"
"6RD959801E","1000-1","202212","131"
"6RD959801E","3001","201708","32.115752"
"6RD959801E","3001","201902","30.946667"
"6RD959801E","3001","202001","13.977144"
"6RD959801E","3001","202007","2.826377"
"6RD959801E","3001","202010","2.271871"
"6RD959801E","3001","202012","3.701085"
"6RD959801E","3001","202105","7.515454"
"6RD959801E","3002","201806","2"
"6RD959801E","3002","201901","1.13"
"6RD959801E","3002","201909","0.643333"
"6RD959801E","5001","201701","293.401242"
"6RD959801E","5001","201702","212.736985"
"6RD959801E","5001","201703","156.906614"
"6RD959801E","5001","201807","130.77"
"6RD959801E","5001","201905","76.137092"
"6RD959801E","5001","201908","62.077977"
"6RD959801E","5001","202102","57.75"
"6RD959801E","5001","202112","0"
"6RD959801E","5001","202205","30.250869"
"6RD959801E","6000","201712","16.225806"
"6RD959801E","6000","201804","42.75"
"6RD959801E","6000","201807","26"
"6RD959801E","6000","201810","10.5"
"6RD959801E","6000","201911","9.5"
"6RD959801E","6000","202010","10.225806"
"6RD959801E","6000","202108","7.153489"
"6RD959801E","6000","202206","10.5"
"6RD959801E","6000","202207","13"
"6RD959801E","6000","202210","0"
"6RD959801E","6000","202302","0"
"6RD959801E","8011","201709","19.346406"
"6RD959801E","8011","201803","63.5"
"6RD959801E","8011","201906","25.25"
"6RD959801E","8011","202105","17.773333"
"6RD959801E","8011","202205","9.5"
"6RD959801E","8012","201610","8.496667"
"6RD959801E","8012","201810","31.866667"
"6RD959801E","8012","201811","29.35"
"6RD959801E","8012","201901","25.47"
"6RD959801E","8012","201903","20.99772"
"6RD959801E","8012","202011","7.66129"
"6RD959801E","8013","201608","6.166667"
"6RD959801E","8013","201704","34"
"6RD959801E","8013","201708","20.814857"
"6RD959801E","8013","201710","31.727526"
"6RD959801E","8013","201711","24.647885"
"6RD959801E","8013","201905","3.699992"
"6RD959801E","8013","201910","7.453333"
"6RD959801E","8013","201911","6.586667"
"6RD959801E","8013","201912","0.743445"
"6RD959801E","8013","202006","2.56"
"6RD959801E","8013","202206","1.333333"
"6RD959801E","8013","202209","0.666667"
"6RD959801E","8015","201810","21.387915"
"6RD959801E","8015","202003","7.287145"
"6RD959801E","8015","202007","24.573333"
"6RD959801E","8015","202105","10.563333"
"6RD959801E","8015","202306","0"
"6RD959801E","8015","202308","0"
"6RD959801E","8015","202309","0"
"6RD959801E","8015","202403","0"
"6RD959801E","8021","201708","14.325461"
"6RD959801E","8021","201808","13"
"6RD959801E","8021","201809","12"
"6RD959801E","8021","201810","15.5"
"6RD959801E","8021","201903","13.567393"
"6RD959801E","8021","201905","23.764801"
"6RD959801E","8021","201911","18.75"
"6RD959801E","8021","202001","19.06"
"6RD959801E","8021","202002","17.616667"
"6RD959801E","8021","202108","9.074882"
"6RD959801E","8022","201705","35.837513"
"6RD959801E","8022","201707","35.479554"
"6RD959801E","8022","201803","34.898212"
"6RD959801E","8022","201906","26.25"
"6RD959801E","8022","201907","25.5"
"6RD959801E","8022","201912","9.9503"
"6RD959801E","8022","202103","24"
"6RD959801E","8022","202108","16.172727"
"6RD959801E","8023","201711","7.825779"
"6RD959801E","8023","201803","10.5"
"6RD959801E","8023","201905","9.019176"
"6RD959801E","8023","201910","8.52"
"6RD959801E","8023","202004","11.279495"
"6RD959801E","8023","202005","7.480887"
"6RD959801E","8023","202007","9.239933"
"6RD959801E","8023","202009","8.316085"
"6RD959801E","8023","202010","4.836193"
"6RD959801E","8023","202311","0"
"6RD959801E","8025","201702","6.659692"
"6RD959801E","8025","201707","5.130031"
"6RD959801E","8025","201905","4.75"
"6RD959801E","8025","201908","3.815155"
"6RD959801E","8025","201910","3.948763"
"6RD959801E","8031","201610","1.764706"
"6RD959801E","8031","201701","2.836842"
"6RD959801E","8031","201708","4.274194"
"6RD959801E","8031","201910","17.75"
"6RD959801E","8031","202007","0"
"6RD959801E","8031","202104","0"
"6RD959801E","8031","202108","0"
"6RD959801E","5002","201811","15"
"6RD959801E","5002","202004","4.906667"
"6RD959801E","5002","202005","5.64"
"6RD959801E","5002","202006","5.266667"
"6RD959801E","5002","202011","5.763333"
"6RD959801E","5002","202104","1"
"6RD959801E","5002","202105","3"
"6RD959801E","5002","202106","3.25"
"6RD959801E","5002","202206","25.444915"
"11D941078C","1000-2","202306","1.8"
"11D941078C","1000-2","202401","5.022222"
"3CC945208A","3001","202401","3.916667"
"3CC945208A","5001","202309","4.607143"
"3CC945208A","5001","202312","7.583333"
"3CC945208A","5001","202404","7.583333"
"3CC945208A","5001","202405","7.583333"
"3CC945208A","6000","202308","2.25"
"3CC945208A","6000","202407","5.666667"
"3CC945208A","8011","202311","3.571429"
"3CC945208A","8012","202403","2.8"
"3CC945208A","8012","202406","2.8"
"3CC945208A","8015","202310","2.777778"
"3CC945208A","8022","202308","1.222222"
"3CC945208A","8022","202403","3.090909"
"3CC945208A","8023","202405","10.309091"
"3CC945208A","5002","202403","0.047619"
"3CC945208A","5002","202406","0.047619"
"6RD959801E","1000-1","201701","0.1"
"6RD959801E","1000-1","201706","0.022222"
"6RD959801E","1000-1","201809","0"
"6RD959801E","1000-1","202003",""
"6RD959801E","1000-1","202009",""
"6RD959801E","1000-1","202011",""
"6RD959801E","1000-1","202104",""
"6RD959801E","1000-1","202205","0.833333"
"6RD959801E","1000-1","202208","1"
"6RD959801E","1000-1","202404","111.03"
"6RD959801E","3001","201701","69.846095"
"6RD959801E","3001","201710","15.223198"
"6RD959801E","3001","201711","11.008786"
"6RD959801E","3001","201806","43.75"
"6RD959801E","3001","201808","22"
"6RD959801E","3001","201810","24.25"
"6RD959801E","3001","201906","5.042791"
"6RD959801E","3001","201908","6.912721"
"6RD959801E","3001","202109","2.728814"
"6RD959801E","3001","202207","5.063333"
"6RD959801E","5001","201611","105.878145"
"6RD959801E","5001","201708","132.59433"
"6RD959801E","5001","201802","111"
"6RD959801E","5001","201804","143.75"
"6RD959801E","5001","201806","165.5"
"6RD959801E","5001","201906","85.796129"
"6RD959801E","5001","202008","52.721243"
"6RD959801E","6000","201608","22.5"
"6RD959801E","6000","201906","33.003333"
"6RD959801E","6000","201910","11.25"
"6RD959801E","6000","201912","9.419355"
"6RD959801E","6000","202002","7.677419"
"6RD959801E","6000","202011","7.677419"
"6RD959801E","6000","202103","9.631356"
"6RD959801E","6000","202106","7.483251"
"6RD959801E","6000","202112","0"
"6RD959801E","6000","202212","0"
"6RD959801E","6000","202305","0"
"6RD959801E","6000","202309","0"
"6RD959801E","6000","202401","0"
"6RD959801E","6000","202404","0"
"6RD959801E","8011","201910","31.25"
"6RD959801E","8011","202102","16.5"
"6RD959801E","8011","202106","16.24"
"6RD959801E","8011","202209","1.849013"
"6RD959801E","8012","201605","1.666667"
"6RD959801E","8012","201611","30.036951"
"6RD959801E","8012","201702","56.192813"
"6RD959801E","8012","201703","64.626868"
"6RD959801E","8012","201710","41.782553"
"6RD959801E","8012","201802","24.437827"
"6RD959801E","8012","201904","18.662497"
"6RD959801E","8012","201909","25.642603"
"6RD959801E","8012","202008","12.080645"
"6RD959801E","8012","202012","4.236037"
"6RD959801E","8013","201607","2.333333"
"6RD959801E","8013","201612","12"
"6RD959801E","8013","201701","17"
"6RD959801E","8013","201809","22.691118"
"6RD959801E","8013","201812","0"
"6RD959801E","8013","201903","13.158637"
"6RD959801E","8013","202012","1.11"
"6RD959801E","8013","202205","1.333333"
"6RD959801E","8013","202208","0.333333"
"6RD959801E","8015","201608","22.833333"
"6RD959801E","8015","201701","38.741582"
"6RD959801E","8015","201702","40.373724"
"6RD959801E","8015","201805","58.889736"
"6RD959801E","8015","201907","20.524554"
"6RD959801E","8015","201909","13.416322"
"6RD959801E","8015","202005","29.506832"
"6RD959801E","8015","202006","26.096667"
"6RD959801E","8015","202012","19.94"
"6RD959801E","8015","202107","3.755077"
"6RD959801E","8015","202110","14.215272"
"6RD959801E","8015","202205","7.21"
"6RD959801E","8015","202407","0"
"6RD959801E","8021","201610","9.196667"
"6RD959801E","8021","201701","20.073125"
"6RD959801E","8021","201706","19.766985"
"6RD959801E","8021","201710","15.445219"
"6RD959801E","8021","201802","14.183848"
"6RD959801E","8021","201901","15.053518"
"6RD959801E","8021","202004","13.61"
"6RD959801E","8021","202005","13.58"
"6RD959801E","8021","202012","5.237468"
"6RD959801E","8021","202110","0"
"6RD959801E","8022","201702","24.062486"
"6RD959801E","8022","201704","28.204709"
"6RD959801E","8022","201706","32.273066"
"6RD959801E","8022","201807","34.209919"
"6RD959801E","8022","201808","31.682182"
"6RD959801E","8022","201901","27.856667"
"6RD959801E","8022","202002","12.320338"
"6RD959801E","8022","202107","7.618777"
"6RD959801E","8023","201705","18.397239"
"6RD959801E","8023","201807","7.25"
"6RD959801E","8023","201903","8.475967"
"6RD959801E","8023","202006","5.223863"
"6RD959801E","8023","202106","3.009534"
"6RD959801E","8023","202112","0"
"6RD959801E","8023","202203","0"
"6RD959801E","8023","202204","0"
"6RD959801E","8023","202209","7.75"
"6RD959801E","8023","202307","0"
"6RD959801E","8023","202402","0"
"6RD959801E","8023","202408","0"
"6RD959801E","8025","201608","12.333333"
"6RD959801E","8025","201611","7.714209"
"6RD959801E","8025","201705","5.146452"
"6RD959801E","8025","201710","4.420376"
"6RD959801E","8025","201803","5.59"
"6RD959801E","8025","201907","4.211556"
"6RD959801E","8031","201604","0.571429"
"6RD959801E","8031","201702","2.314286"
"6RD959801E","8031","201705","6.403226"
"6RD959801E","8031","201905","10.5"
"6RD959801E","8031","201906","8.5"
"6RD959801E","8031","201907","18.5"
"6RD959801E","8031","202102","0"
"6RD959801E","8031","202105","0"
"6RD959801E","5002","201812","11"
"6RD959801E","5002","201903","16.096667"
"6RD959801E","5002","202001","7.13"
"6RD959801E","5002","202003","4.893333"
"6RD959801E","5002","202110","5.5"
"11D941078C","1000-2","202310","5.022222"
"11D941078C","1000-2","202312","5.022222"
"3CC945208A","1000-1","202301","2"
"3CC945208A","1000-1","202401","7.533333"
"3CC945208A","1000-1","202403","7.533333"
"3CC945208A","3001","202404","3.916667"
"3CC945208A","5001","202310","7.583333"
"3CC945208A","5001","202311","7.583333"
"3CC945208A","5001","202409","7.583333"
"3CC945208A","6000","202404","5.666667"
"3CC945208A","8011","202307","0.833333"
"3CC945208A","8011","202404","3.571429"
"3CC945208A","8012","202311","2.8"
"3CC945208A","8013","202310","1.333333"
"3CC945208A","8013","202312","1.333333"
"3CC945208A","8015","202409","2.777778"
"3CC945208A","8022","202408","3.090909"
"3CC945208A","8023","202309","7.266667"
"3CC945208A","8023","202310","10.309091"
"3CC945208A","5002","202310","0.047619"
"3CC945208A","5002","202312","0.047619"
"3CC945208A","5002","202405","0.047619"
"3CC945208A","5002","202408","0.047619"
"6RD959801E","1000-1","201804","0"
"6RD959801E","1000-1","201907",""
"6RD959801E","1000-1","202001",""
"6RD959801E","1000-1","202002",""
"6RD959801E","1000-1","202012",""
"6RD959801E","1000-1","202102",""
"6RD959801E","1000-1","202105",""
"6RD959801E","1000-1","202107",""
"6RD959801E","1000-1","202111","157.940575"
"6RD959801E","1000-1","202301","135.5"
"6RD959801E","1000-1","202304","235.25"
"6RD959801E","1000-1","202306","223.25"
"6RD959801E","1000-1","202402","111.03"
"6RD959801E","3001","201606","22"
"6RD959801E","3001","201611","55.449995"
"6RD959801E","3001","201702","82.554607"
"6RD959801E","3001","201809","16.25"
"6RD959801E","3001","201904","23.379369"
"6RD959801E","3001","202004","4.648754"
"6RD959801E","3001","202005","4.198042"
"6RD959801E","3001","202205","5.5"
"6RD959801E","3002","201902","1.146667"
"6RD959801E","3002","201910","0.573333"
"6RD959801E","5001","201609","17.746667"
"6RD959801E","5001","201704","115.403644"
"6RD959801E","5001","201911","53.215954"
"6RD959801E","5001","202001","35.159222"
"6RD959801E","5001","202010","51.718195"
"6RD959801E","5001","202103","46"
"6RD959801E","5001","202104","33.5"
"6RD959801E","6000","201606","5"
"6RD959801E","6000","201607","15"
"6RD959801E","6000","201711","11.021014"
"6RD959801E","6000","201811","22.75"
"6RD959801E","6000","201905","27.846667"
"6RD959801E","6000","201907","31.86"
"6RD959801E","6000","201908","30.716667"
"6RD959801E","6000","202105","8.128279"
"6RD959801E","6000","202109","7.033333"
"6RD959801E","6000","202203","0"
"6RD959801E","6000","202204","0"
"6RD959801E","6000","202408","0"
"6RD959801E","6000","202409","0"
"6RD959801E","8011","201607","16.333333"
"6RD959801E","8011","201706","36.020784"
"6RD959801E","8011","201806","60.5"
"6RD959801E","8011","201902","42.233333"
"6RD959801E","8011","201903","44.65"
"6RD959801E","8011","201909","21.25"
"6RD959801E","8011","201911","29.25"
"6RD959801E","8011","202008","34"
"6RD959801E","8011","202012","7.75"
"6RD959801E","8011","202101","16.5"
"6RD959801E","8011","202107","16.39"
"6RD959801E","8011","202208","4.973333"
"6RD959801E","8012","201606","7.333333"
"6RD959801E","8012","201805","40.512712"
"6RD959801E","8012","201807","38.726667"
"6RD959801E","8012","202005","2.774194"
"6RD959801E","8012","202007","5.145161"
"6RD959801E","8012","202009","12.193548"
"6RD959801E","8012","202102","5.861363"
"6RD959801E","8012","202108","2.25"
"6RD959801E","8012","202207","0.043333"
"6RD959801E","8012","202208","8.763333"
"6RD959801E","8013","201606","1"
"6RD959801E","8013","201705","24.356047"
"6RD959801E","8013","201707","30.33965"
"6RD959801E","8013","201709","15.387509"
"6RD959801E","8013","201906","12.363333"
"6RD959801E","8013","202001","0.834007"
"6RD959801E","8013","202107","1.5"
"6RD959801E","8013","202108","1.5"
"6RD959801E","8015","201606","5"
"6RD959801E","8015","201612","28.886039"
"6RD959801E","8015","201811","15.793237"
"6RD959801E","8015","201911","13.116998"
"6RD959801E","8015","202001","69.225226"
"6RD959801E","8015","202203","0"
"6RD959801E","8015","202208","5.953333"
"6RD959801E","8015","202212","0"
"6RD959801E","8015","202302","0"
"6RD959801E","8015","202307","0"
"6RD959801E","8015","202310","0"
"6RD959801E","8021","201611","24.201394"
"6RD959801E","8021","201803","13.582356"
"6RD959801E","8021","201906","20.317797"
"6RD959801E","8021","201908","17.915254"
"6RD959801E","8021","201909","18.686441"
"6RD959801E","8021","202109","13.058025"
"6RD959801E","8022","201607","11.333333"
"6RD959801E","8022","201609","8.928571"
"6RD959801E","8022","201909","20"
"6RD959801E","8022","202003","9.642994"
"6RD959801E","8022","202004","17.803499"
"6RD959801E","8022","202005","13.284624"
"6RD959801E","8022","202011","39.5"
"6RD959801E","8022","202104","16.75"
"6RD959801E","8022","202105","9.25"
"6RD959801E","8023","201609","6.29249"
"6RD959801E","8023","201702","18.481112"
"6RD959801E","8023","201708","11.288863"
"6RD959801E","8023","201804","11.5"
"6RD959801E","8023","201810","12.229013"
"6RD959801E","8023","201906","7.798373"
"6RD959801E","8023","202201","0"
"6RD959801E","8023","202304","0"
"6RD959801E","8023","202308","0"
"6RD959801E","8023","202401","0"
"6RD959801E","8023","202405","0"
"6RD959801E","8023","202406","0"
"6RD959801E","8023","202407","0"
"6RD959801E","8023","202409","0"
"6RD959801E","8025","201701","6.369303"
"6RD959801E","8025","201906","4.366428"
"6RD959801E","8031","201706","4"
"6RD959801E","8031","201709","6.032258"
"6RD959801E","8031","201710","4.451613"
"6RD959801E","8031","201712","4.161017"
"6RD959801E","8031","201803","8.432487"
"6RD959801E","8031","201911","7.75"
"6RD959801E","8031","202110","0"
"6RD959801E","5002","202107","3"
"11D941078C","1000-2","202302","1"
"11D941078C","1000-2","202402","5.022222"
"3CC945208A","1000-1","202303","8.833333"
"3CC945208A","1000-1","202306","15.333333"
"3CC945208A","1000-1","202308","7"
"3CC945208A","1000-1","202402","7.533333"
"3CC945208A","1000-1","202409","7.533333"
"3CC945208A","3001","202309","4.178571"
"3CC945208A","3001","202403","3.916667"
"3CC945208A","3001","202407","3.916667"
"3CC945208A","3001","202409","3.916667"
"3CC945208A","5001","202308","3.142857"
"3CC945208A","5001","202406","7.583333"
"3CC945208A","6000","202307","1"
"3CC945208A","6000","202312","5.666667"
"3CC945208A","6000","202402","5.666667"
"3CC945208A","8011","202310","3.571429"
"3CC945208A","8012","202405","2.8"
"3CC945208A","8013","202408","1.333333"
"3CC945208A","8015","202406","2.777778"
"3CC945208A","8022","202409","3.090909"
"3CC945208A","8023","202307","3.464286"
"3CC945208A","8023","202401","10.309091"
"3CC945208A","8023","202403","10.309091"
"3CC945208A","8023","202404","10.309091"
"3CC945208A","8023","202409","10.309091"
"3CC945208A","5002","202402","0.047619"
"6RD959801E","1000-1","201807","0"
"6RD959801E","1000-1","201902",""
"6RD959801E","1000-1","202109",""
"6RD959801E","1000-1","202112","209.475693"
"6RD959801E","1000-1","202209","3.348278"
"6RD959801E","1000-1","202303","182"
"6RD959801E","1000-1","202305","219.75"
"6RD959801E","1000-1","202310","111.03"
"6RD959801E","1000-1","202401","111.03"
"6RD959801E","1000-1","202403","111.03"
"6RD959801E","1000-1","202409","111.03"
"6RD959801E","3001","201607","30.666667"
"6RD959801E","3001","201609","14.375494"
"6RD959801E","3001","201802","56.951613"
"6RD959801E","3001","201807","34"
"6RD959801E","3001","201812","31.253333"
"6RD959801E","3001","201907","10.730243"
"6RD959801E","3001","202009","8.539316"
"6RD959801E","3001","202107","0.462177"
"6RD959801E","3001","202206","5.11"
"6RD959801E","3002","201807","1.833333"
"6RD959801E","3002","201811","0.5"
"6RD959801E","3002","201903","1.013333"
"6RD959801E","3002","201905","0.966667"
"6RD959801E","5001","201606","20"
"6RD959801E","5001","201706","118.126246"
"6RD959801E","5001","201803","107.25"
"6RD959801E","5001","201812","81.78"
"6RD959801E","5001","201901","79.66"
"6RD959801E","5001","201909","40.276027"
"6RD959801E","5001","202011","57.207396"
"6RD959801E","5001","202206","46.29"
"6RD959801E","6000","201806","32.25"
"6RD959801E","6000","201808","13.25"
"6RD959801E","6000","201901","24.483333"
"6RD959801E","6000","202307","0"
"6RD959801E","6000","202405","0"
"6RD959801E","8011","201609","10.213768"
"6RD959801E","8011","201611","43.685463"
"6RD959801E","8011","201612","53.642567"
"6RD959801E","8011","201701","56.050678"
"6RD959801E","8011","201703","81.878307"
"6RD959801E","8011","201711","11.694342"
"6RD959801E","8011","201905","41.793333"
"6RD959801E","8011","202001","27.5"
"6RD959801E","8012","201711","25.993986"
"6RD959801E","8012","201808","36.69"
"6RD959801E","8012","201902","25.976667"
"6RD959801E","8012","201910","20.590075"
"6RD959801E","8012","202004","0.791796"
"6RD959801E","8012","202110","5.194915"
"6RD959801E","8012","202209","6.25"
"6RD959801E","8013","201610","4.342857"
"6RD959801E","8013","201611","7"
"6RD959801E","8013","201702","27"
"6RD959801E","8013","201703","26"
"6RD959801E","8013","201802","27.640238"
"6RD959801E","8013","201806","21.224535"
"6RD959801E","8013","201902","2.655234"
"6RD959801E","8013","201908","9.786667"
"6RD959801E","8013","202004","1.517106"
"6RD959801E","8013","202105","1.103333"
"6RD959801E","8015","201607","17.666667"
"6RD959801E","8015","201610","9.3"
"6RD959801E","8015","201704","62.902546"
"6RD959801E","8015","201710","25.67994"
"6RD959801E","8015","201711","45.080982"
"6RD959801E","8015","201801","46.550146"
"6RD959801E","8015","201809","30.258684"
"6RD959801E","8015","201812","21.83871"
"6RD959801E","8015","201910","7.883501"
"6RD959801E","8015","202201","0"
"6RD959801E","8015","202204","0"
"6RD959801E","8015","202207","6.646667"
"6RD959801E","8021","201612","22.13504"
"6RD959801E","8021","201703","19.960358"
"6RD959801E","8021","201709","13.742"
"6RD959801E","8021","201811","14.5"
"6RD959801E","8021","201907","19.597458"
"6RD959801E","8021","202003","16.183333"
"6RD959801E","8022","201608","14.666667"
"6RD959801E","8022","201710","27.436421"
"6RD959801E","8022","201810","28.733333"
"6RD959801E","8022","202006","9.778416"
"6RD959801E","8022","202008","17.078665"
"6RD959801E","8022","202012","39"
"6RD959801E","8023","201608","12.333333"
"6RD959801E","8023","201704","21.844356"
"6RD959801E","8023","201802","9.516129"
"6RD959801E","8023","201805","9"
"6RD959801E","8023","201811","10.53747"
"6RD959801E","8023","201912","9.373042"
"6RD959801E","8023","202002","11.364126"
"6RD959801E","8023","202008","3.786036"
"6RD959801E","8023","202102","4.385422"
"6RD959801E","8023","202107","1.43605"
"6RD959801E","8023","202109","0"
"6RD959801E","8023","202205","15.532258"
"6RD959801E","8023","202303","0"
"6RD959801E","8023","202305","0"
"6RD959801E","8023","202306","0"
"6RD959801E","8023","202309","0"
"6RD959801E","8025","201610","5.003333"
"6RD959801E","8025","201703","6.228121"
"6RD959801E","8025","201711","4.922134"
"6RD959801E","8025","201712","5.75"
"6RD959801E","8025","201901","3.25"
"6RD959801E","8025","201902","4.75"
"6RD959801E","8031","201611","1.679739"
"6RD959801E","8031","201703","3.770563"
"6RD959801E","8031","201707","3.758065"
"6RD959801E","8031","201809","6.206667"
"6RD959801E","8031","201904","7.25"
"6RD959801E","8031","202003","0"
"6RD959801E","8031","202004","0"
"6RD959801E","8031","202005","0"
"6RD959801E","8031","202103","0"
"6RD959801E","5002","201809","29.913064"
"6RD959801E","5002","201901","11"
"6RD959801E","5002","201907","0"
"6RD959801E","5002","202101","2"
"6RD959801E","5002","202205","26.741525"
"6RD959801E","5002","202209","18.809322"
